internal_key	display_name	description	data_type	current_value	default_value	scope	inheritance	read_api	write_api	validation	permissions	category	group	per_chat	secret	hidden	ui_visibility	widget	storage	runtime_consumer	read_fn	status
memory.dream_cluster_overlap_tokens	Сон: общих слов для кластера	Сколько общих значимых слов нужно, чтобы факт попал в кластер.	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	memory	memory_dream	true	false	false	visible	-	chat_profiles.chat_params.overrides	summary_memory/dream_worker/nostalgia (hot.get|get_chat_param)	hot.get|get_chat_param	OK
memory.dream_distillations_per_day	Сон: дистилляций в сутки	Суточный лимит (per-chat) успешных синтезов (60; по memory_dream_log).	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	memory	memory_dream	true	false	false	visible	-	chat_profiles.chat_params.overrides	summary_memory/dream_worker/nostalgia (hot.get|get_chat_param)	hot.get|get_chat_param	OK
memory.dream_enabled	Сон: синтез убеждений (DreamWorker)	Рубильник фонового DreamWorker: из повторяющихся фактов чата модель делает устойчивые убеждения (beliefs). Выключено (дефолт в коде) — включается per-chat/scope. С F7 джоб зарегистрирован всегда, решение «работать/не ра…	bool	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	bool	view: role-matrix; edit: local_admin/global_admin	memory	memory_dream	true	false	false	visible	-	chat_profiles.chat_params.overrides	summary_memory/dream_worker/nostalgia (hot.get|get_chat_param)	hot.get|get_chat_param	OK
memory.dream_importance_sum_threshold	Сон: Σ важности кластера	Кластер идёт в дистилляцию при сумме importance не меньше порога (8).	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	memory	memory_dream	true	false	false	visible	-	chat_profiles.chat_params.overrides	summary_memory/dream_worker/nostalgia (hot.get|get_chat_param)	hot.get|get_chat_param	OK
memory.dream_initial_window_hours	Сон: окно прогрева, часов	Первый «сон» чата без watermark берёт факты за этот период (168 = неделя — история импорта не захлёбывает первый прогон).	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	memory	memory_dream	true	false	false	visible	-	chat_profiles.chat_params.overrides	summary_memory/dream_worker/nostalgia (hot.get|get_chat_param)	hot.get|get_chat_param	OK
memory.dream_max_chats_per_run	Сон: максимум чатов за тик	Потолок чатов одного тика (10), топ по числу новых фактов.	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	memory	memory_dream	true	false	false	visible	-	chat_profiles.chat_params.overrides	summary_memory/dream_worker/nostalgia (hot.get|get_chat_param)	hot.get|get_chat_param	OK
memory.dream_max_clusters_per_run	Сон: кластеров в дистилляцию за тик	Потолок кластеров на тик (10), топ по сумме важности.	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	memory	memory_dream	true	false	false	visible	-	chat_profiles.chat_params.overrides	summary_memory/dream_worker/nostalgia (hot.get|get_chat_param)	hot.get|get_chat_param	OK
memory.dream_min_new_facts_per_chat	Сон: мин. новых фактов для чата	Чат-кандидат тика — только при новых фактах не меньше порога (2).	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	memory	memory_dream	true	false	false	visible	-	chat_profiles.chat_params.overrides	summary_memory/dream_worker/nostalgia (hot.get|get_chat_param)	hot.get|get_chat_param	OK
memory.dream_quiet_check_minutes	Сон: тишина перед тиком, минут	«Не пик»: чат с сообщениями за последние N минут пропускается (10).	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	memory	memory_dream	true	false	false	visible	-	chat_profiles.chat_params.overrides	summary_memory/dream_worker/nostalgia (hot.get|get_chat_param)	hot.get|get_chat_param	OK
memory.dream_repeat_threshold	Сон: повторяемость кластера (членов)	Кластер идёт в дистилляцию при членах не меньше порога (2).	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	memory	memory_dream	true	false	false	visible	-	chat_profiles.chat_params.overrides	summary_memory/dream_worker/nostalgia (hot.get|get_chat_param)	hot.get|get_chat_param	OK
memory.dream_tick_minutes	Сон: период тика, минут	Как часто воркер проверяет чаты на новые факты. Первый «сон» случится внутри ночного окна, когда бы бот ни запустился.	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	memory	memory_dream	true	false	false	visible	-	chat_profiles.chat_params.overrides	summary_memory/dream_worker/nostalgia (hot.get|get_chat_param)	hot.get|get_chat_param	OK
memory.dream_tokens_per_day	Сон: слов в сутки (денежный)	Суточный запас текста на синтез «сна». Больше — глубже сны, больше расход.	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	memory	memory_dream	true	false	false	visible	-	chat_profiles.chat_params.overrides	summary_memory/dream_worker/nostalgia (hot.get|get_chat_param)	hot.get|get_chat_param	OK
memory.dream_window_end_hour	Сон: окно дистилляций до (час local)	Конец окна дистилляций (6).	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	memory	memory_dream	true	false	false	visible	-	chat_profiles.chat_params.overrides	summary_memory/dream_worker/nostalgia (hot.get|get_chat_param)	hot.get|get_chat_param	OK
memory.dream_window_start_hour	Сон: окно дистилляций с (час local)	Синтез (тратит деньги) идёт только в эти часы. Вне окна — бесплатный подбор кластеров.	int	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	int	view: role-matrix; edit: local_admin/global_admin	memory	memory_dream	true	false	false	visible	-	chat_profiles.chat_params.overrides	summary_memory/dream_worker/nostalgia (hot.get|get_chat_param)	hot.get|get_chat_param	OK
memory.infinite_retention	Бессрочное хранение памяти	Отключает удаление и сжатие памяти по срокам: всё хранится бессрочно (для импорта истории).	bool	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	bool	view: role-matrix; edit: local_admin/global_admin	memory	memory_infinite	true	false	false	visible	-	chat_profiles.chat_params.overrides	summary_memory/dream_worker/nostalgia (hot.get|get_chat_param)	hot.get|get_chat_param	OK
